county_fips,total_returns,total_agi_amount,total_salaries_wages_amount,total_salaries_wages_returns,total_ordinary_dividends_amount,total_ordinary_dividends_returns,total_net_capital_gains_amount,total_net_capital_gains_returns,total_charitable_contributions_amount,total_net_investment_income_tax_amount,total_rent_royalty_amount,total_rent_royalty_returns,total_tax_payments_amount,state_fips,mean_agi_per_return,mean_charitable_contributation_per_return,mean_tax_payment_per_return,mean_salary_per_salary_return,mean_dividend_per_dividend_return,mean_capgain_per_capgain_return,mean_rent_royalty_per_rent_royalty_return
02090,37910,3093245,2149372,32680,34895,6920,89423,6140,20032,1663,9664,2600,417858,02,81.59443418623054,0.5284093906620945,11.022368768135056,65.7702570379437,5.042630057803469,14.564006514657981,3.7169230769230768
02100,1250,105302,48990,910,3320,360,6176,310,1010,163,672,120,14738,02,84.2416,0.808,11.7904,53.83516483516483,9.222222222222221,19.92258064516129,5.6
02110,13590,1246333,779429,11200,22441,3900,67105,2790,7227,2020,6947,1130,162810,02,91.70956585724798,0.5317880794701987,11.980132450331126,69.591875,5.754102564102564,24.051971326164875,6.147787610619469
02122,28540,2446344,1382219,21130,43624,6470,145591,6040,20400,3631,17411,2560,324264,02,85.71632796075683,0.7147862648913805,11.361737911702873,65.41500236630384,6.742503863987635,24.104470198675497,6.801171875
02130,6130,553760,317273,5040,7519,1460,34426,1110,2849,958,3032,620,79003,02,90.33605220228385,0.46476345840130506,12.887928221859706,62.950992063492066,5.15,31.014414414414414,4.890322580645162
02150,5890,470868,300621,4920,5415,1190,16870,1040,3045,407,2828,580,56950,02,79.94363327674024,0.5169779286926995,9.66893039049236,61.10182926829268,4.550420168067227,16.221153846153847,4.875862068965517
02170,34500,3092188,2010617,27580,28942,6390,140808,5800,22624,3987,16579,2320,421986,02,89.62863768115942,0.655768115942029,12.231478260869565,72.90126903553299,4.529264475743349,24.277241379310343,7.146120689655173
02195,1660,149850,63675,1170,4459,520,9792,420,994,211,1524,190,19156,02,90.2710843373494,0.5987951807228916,11.539759036144579,54.42307692307692,8.575,23.314285714285713,8.021052631578947
02220,4500,402627,216065,3500,9350,1410,23065,910,2286,1071,4947,520,57679,02,89.47266666666667,0.508,12.817555555555556,61.73285714285714,6.631205673758865,25.346153846153847,9.513461538461538
02240,2710,221414,135615,2050,1668,410,7028,410,1720,61,471,170,26671,02,81.70258302583026,0.6346863468634686,9.841697416974169,66.15365853658537,4.068292682926829,17.141463414634146,2.7705882352941176
02261,3170,261550,175573,2530,2118,630,6135,550,490,115,761,200,33825,02,82.50788643533123,0.15457413249211358,10.670347003154575,69.39644268774704,3.361904761904762,11.154545454545454,3.805
02290,340,23723,14280,260,131,40,295,30,0,0,0,0,2703,02,69.77352941176471,0,7.95,54.92307692307692,3.275,9.833333333333334,0
